seed,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
7981,0.8726175324431841,-496.8540726663325,0.7646651385070076,0.05775188459160427,0.00022908453946276401,4492.478436988009,0.12409316739075264,0.012173598904228308,8.782398936418957,1.7833240934856038,0.8750279802227936
3893,0.8703754934534529,-610.9078721941326,0.7465585345771545,0.06308292853749849,0.00023223228582550565,5452.5890245787,0.12656582670804223,0.012346410779727127,10.223165945032326,1.9275960791685987,0.9061595839201011
7216,0.8725006617597807,-902.6272285156468,0.7367874110741139,0.06384919944534784,0.00024141901943146903,7899.149013085615,0.1273352600084527,0.012548125084170353,12.022621973415587,1.9638748579139673,0.8958778320213183
2784,0.8745075908696597,-513.240601897875,0.7394773062928152,0.058823079279939114,0.0002329247543871279,4592.878576691846,0.12421719641030111,0.01231568169737255,9.283786395889182,1.9774135070304086,0.9177243664782018
5920,0.8718892220130156,-452.94374676739113,0.7193385635672441,0.057334535619967715,0.00022922922990350388,3878.777313917186,0.12461364899427706,0.012319224347374777,8.465781230064637,2.0789178058415962,0.9208912128753016
7979,0.8715131995610864,-926.5448696639645,0.7441906079497761,0.06610391547660337,0.00022112078053870417,8229.076464879017,0.13065799195904357,0.011962791653690283,11.726701245560392,1.9379868940660754,0.9100200109818114
9365,0.8674918149163794,-707.1294381019285,0.7260340616641079,0.062199664290687,0.00023274631740591894,6007.9246273660865,0.12776960804390916,0.012346425463922903,9.857946940848796,2.0055212743343804,0.9089919997146705
7980,0.8760431499590943,-891.345418325866,0.72557450562805,0.06494714655368544,0.0002228822519481395,7714.091031545189,0.12980748658883426,0.012089714560747962,11.87431415550002,2.0430503332595986,0.9182120244823484
5609,0.8693363011668674,-1042.938934788229,0.7413828740803053,0.06778607533491947,0.0002209359914045637,9145.671477103764,0.12892159257516952,0.012057245131629597,12.23136283783551,1.9213676351268567,0.8938206592556907
4671,0.8670098551980022,-1051.6615573047413,0.7281254593449797,0.06975589040068196,0.00022817420857555276,9215.967737537478,0.13263348087895876,0.012196095971992636,13.065717474148494,2.062212421957968,0.9182071852628073
