hiddenLayerSize,trainTime,loss,bestValidationScore
"[50, 50, 50, 50]",0:02:03,0.1410240604497203,0.7204055611686856
"[50, 50, 50, 50, 50]",0:01:52,0.14572995737409122,0.7160917767900467
"[15, 15]",0:02:08,0.17892742427597516,0.6388460187937158
"[15, 15, 15]",0:02:08,0.15799276822597985,0.6802554752860198
"[15, 15, 15, 15]",0:01:30,0.15333022508543803,0.6951064191918409
"[15, 15, 15, 15, 15]",0:02:00,0.15161580980496475,0.7011033114706264
"[20, 20]",0:03:04,0.16792190929790365,0.6629353226839201
"[20, 20, 20]",0:02:26,0.1490032589216923,0.7028623592829568
"[20, 20, 20, 20]",0:02:13,0.14554911616914532,0.7149386914721118
"[20, 20, 20, 20, 20]",0:01:20,0.14858162625240565,0.6989389058233724
"[25, 25]",0:02:16,0.16948352852976314,0.6632858283432578
"[25, 25, 25]",0:01:43,0.15294446405629833,0.6941013551980376
"[25, 25, 25, 25]",0:01:43,0.1506940325288697,0.7113311694915643
"[25, 25, 25, 25, 25]",0:01:42,0.14350731724343815,0.7198149316845489
"[30, 30]",0:01:42,0.16716484784617605,0.6645143892634983
"[30, 30, 30]",0:01:21,0.15607719189023786,0.684577530971711
"[30, 30, 30, 30]",0:01:05,0.14802974399252303,0.7033680018637533
"[30, 30, 30, 30, 30]",0:01:59,0.1417217705328785,0.7247226876476969
"[35, 35]",0:02:09,0.16168367115100313,0.681995865883987
"[35, 35, 35]",0:01:26,0.15097036567787553,0.694830401430829
"[35, 35, 35, 35]",0:01:33,0.14347528339854473,0.7176717453661845
"[35, 35, 35, 35, 35]",0:01:44,0.1440940819602856,0.7155284945151607
"[40, 40]",0:02:09,0.16626451473329718,0.6689260425496454
"[40, 40, 40]",0:03:17,0.14439210921276613,0.7128151883710814
"[40, 40, 40, 40]",0:01:58,0.14334355961111114,0.7108529275793009
"[40, 40, 40, 40, 40]",0:02:46,0.1416207173584013,0.7252043199020056
"[45, 45]",0:03:31,0.15847441759770617,0.6886197639223526
"[45, 45, 45]",0:02:02,0.1472849666984222,0.7021144403548214
"[45, 45, 45, 45]",0:02:06,0.14092460171954227,0.7143631225638268
"[45, 45, 45, 45, 45]",0:01:01,0.15747954024127664,0.6847318531441539
"[50, 50]",0:02:57,0.15921610180713905,0.6812426675083518
"[50, 50, 50]",0:02:21,0.14682581296952632,0.7055450126910149
"[50, 50, 50, 50]",0:02:38,0.14112609083622027,0.7232420526953073
"[50, 50, 50, 50, 50]",0:02:25,0.1430583578947571,0.7263376738629373
"[15, 15]",0:04:36,0.16755477120418566,0.6682387273920279
"[15, 15, 15]",0:03:21,0.15225360713271904,0.6970877676619978
"[15, 15, 15, 15]",0:01:43,0.15055782574318796,0.7002750138538953
"[15, 15, 15, 15, 15]",0:02:00,0.1448817269598422,0.7217848166346723
"[20, 20]",0:02:44,0.16772413083334484,0.6667621647880041
"[20, 20, 20]",0:03:23,0.15061071864901607,0.6993341240824633
"[20, 20, 20, 20]",0:02:08,0.14589262524533977,0.7115172905502821
"[20, 20, 20, 20, 20]",0:01:58,0.1455386302554481,0.7137246376685843
"[25, 25]",0:02:10,0.16622848085341393,0.6683698546513144
"[25, 25, 25]",0:01:55,0.15472295739623435,0.6896985067335107
"[25, 25, 25, 25]",0:02:09,0.14308021779588126,0.7190367936411212
"[25, 25, 25, 25, 25]",0:01:09,0.14965933690442013,0.7042300649588599
"[30, 30]",0:01:48,0.16502634458661297,0.664744043121417
"[30, 30, 30]",0:01:41,0.15069010240725364,0.7016864346211409
"[30, 30, 30, 30]",0:01:37,0.14604929235390637,0.7150559445666856
"[30, 30, 30, 30, 30]",0:01:11,0.14803977427241422,0.7016334636211491
"[35, 35]",0:02:30,0.16174994007363658,0.6756209323138099
"[35, 35, 35]",0:02:32,0.1422578336760677,0.7179646297018579
"[35, 35, 35, 35]",0:01:21,0.15538346929859,0.7150175651055813
"[35, 35, 35, 35, 35]",0:02:23,0.13892012384666103,0.7282955057817727
"[40, 40]",0:02:39,0.1638403606621827,0.6733681142152063
"[40, 40, 40]",0:03:04,0.1429203609120582,0.7201203660248217
"[40, 40, 40, 40]",0:02:11,0.14245265333388582,0.7225018282447021
"[40, 40, 40, 40, 40]",0:01:57,0.1459745640536234,0.7090767561366996
"[45, 45]",0:02:54,0.16176661503309228,0.674955468032764
"[45, 45, 45]",0:02:23,0.1462060239725284,0.713283760092393
"[45, 45, 45, 45]",0:02:38,0.14072691911619659,0.7267687243698053
"[45, 45, 45, 45, 45]",0:01:50,0.14535088938847213,0.7239176641077282
"[50, 50]",0:02:56,0.16073798632350628,0.6819596614260234
"[50, 50, 50]",0:02:33,0.14411654309411945,0.7150599874435505
"[50, 50, 50, 50]",0:03:04,0.13922498405672254,0.7320617166970146
"[50, 50, 50, 50, 50]",0:02:02,0.14345757234382928,0.7232398963920884
"[15, 15]",0:04:02,0.17401258851973153,0.6513143894719801
"[15, 15, 15]",0:02:47,0.16272666160284027,0.6718157428479099
"[15, 15, 15, 15]",0:02:56,0.14483167311172981,0.7143406866580202
"[15, 15, 15, 15, 15]",0:01:47,0.14873414950220007,0.7069349714491201
"[20, 20]",0:02:56,0.17155347918742286,0.6574198274006798
"[20, 20, 20]",0:03:57,0.145934696542094,0.7099472488160726
"[20, 20, 20, 20]",0:02:07,0.14605164146291624,0.7105848511061029
"[20, 20, 20, 20, 20]",0:01:31,0.14728544313901162,0.7059655978686762
"[25, 25]",0:02:20,0.16494726961384062,0.6705815834306162
"[25, 25, 25]",0:02:42,0.14779070914550593,0.7054446568843039
"[25, 25, 25, 25]",0:02:10,0.14436191672032536,0.7172349244874986
"[25, 25, 25, 25, 25]",0:01:11,0.16321971305088154,0.7015394741627278
"[30, 30]",0:02:44,0.1635034398954362,0.6802405569653662
"[30, 30, 30]",0:01:25,0.15608804245821864,0.6906228599132399
"[30, 30, 30, 30]",0:01:14,0.1471075108765154,0.7012564963604145
"[30, 30, 30, 30, 30]",0:01:16,0.14723332038843687,0.6990501733678617
"[35, 35]",0:01:51,0.1638888112448896,0.6722507791961334
"[35, 35, 35]",0:01:47,0.14845884642074939,0.7052998610049536
"[35, 35, 35, 35]",0:01:08,0.14844726423924146,0.7093592016094886
"[35, 35, 35, 35, 35]",0:01:59,0.14082268914925267,0.7252184616981777
"[40, 40]",0:02:38,0.16214515790639233,0.6775588079115487
"[40, 40, 40]",0:03:21,0.14193753367779754,0.7117904279046074
"[40, 40, 40, 40]",0:02:24,0.14106636570798262,0.7241792056130568
"[40, 40, 40, 40, 40]",0:02:23,0.15318221592330455,0.7262635224581828
"[45, 45]",0:03:24,0.15827906382732712,0.6853706744370465
"[45, 45, 45]",0:02:31,0.14450064271319765,0.7054252554995583
"[45, 45, 45, 45]",0:01:51,0.14438093410177105,0.7148297592621384
"[45, 45, 45, 45, 45]",0:02:13,0.15823597766673383,0.7101520286637655
"[50, 50]",0:03:07,0.16169646979411292,0.6779127465767071
"[50, 50, 50]",0:02:47,0.1444717081246461,0.714356335095852
"[50, 50, 50, 50]",0:01:53,0.14375112773462756,0.7166487186529796
"[50, 50, 50, 50, 50]",0:02:15,0.14473535906310447,0.7097106196075602
"[15, 15]",0:03:06,0.17027517787808638,0.6626180750880554
"[15, 15, 15]",0:03:58,0.15553138312298573,0.6871324267087483
"[15, 15, 15, 15]",0:01:24,0.15075567459124437,0.6983358970468144
"[15, 15, 15, 15, 15]",0:01:46,0.1500606838231041,0.7047541991416854
"[20, 20]",0:02:50,0.17026436595608815,0.6601890616797772
"[20, 20, 20]",0:02:57,0.14929577799665755,0.7045185019774349
"[20, 20, 20, 20]",0:01:31,0.15108066208945678,0.6994538394104236
"[20, 20, 20, 20, 20]",0:01:00,0.1551842974028854,0.6884309510206691
"[25, 25]",0:01:58,0.16756932937553165,0.6578455067982482
"[25, 25, 25]",0:01:58,0.15082997250046246,0.6985787577033605
"[25, 25, 25, 25]",0:01:19,0.14770113551716135,0.7010139043013112
"[25, 25, 25, 25, 25]",0:01:13,0.14826093891297196,0.7088933138574065
"[30, 30]",0:01:48,0.16684587562107012,0.6666286845894864
"[30, 30, 30]",0:02:00,0.14834971907571895,0.6974521765478343
"[30, 30, 30, 30]",0:01:10,0.14780699014918697,0.6986026849454826
"[30, 30, 30, 30, 30]",0:01:26,0.1449633891809446,0.7090290702808634
"[35, 35]",0:03:18,0.16085838396221622,0.6797229194752319
"[35, 35, 35]",0:01:33,0.15035925057687544,0.7037657168831527
"[35, 35, 35, 35]",0:01:28,0.15191881217253553,0.7038038513398274
"[35, 35, 35, 35, 35]",0:01:19,0.14730942662782828,0.708248239686602
"[40, 40]",0:02:32,0.16275751823171422,0.6766657279712803
"[40, 40, 40]",0:02:47,0.14571635938647812,0.7132857555678567
"[40, 40, 40, 40]",0:01:34,0.1460757762516654,0.7081986923658204
"[40, 40, 40, 40, 40]",0:01:49,0.15063192798330977,0.7208414419483358
"[45, 45]",0:02:13,0.16628548728230255,0.6712081588571596
"[45, 45, 45]",0:02:18,0.147531019462748,0.7066630682643291
"[45, 45, 45, 45]",0:01:57,0.14274837984881264,0.7170516121200041
"[45, 45, 45, 45, 45]",0:01:30,0.14495385097462463,0.704433453733976
"[50, 50]",0:02:10,0.16360818258414628,0.6718367353871515
"[50, 50, 50]",0:02:12,0.1462993112062471,0.7102916938132768
"[50, 50, 50, 50]",0:02:06,0.1434437423721939,0.7157643800672551
"[50, 50, 50, 50, 50]",0:02:01,0.1426503703882342,0.7113761697694345
"[15, 15]",0:02:20,0.17131721355029114,0.6648875981036141
"[15, 15, 15]",0:02:19,0.15960737907639438,0.6838570473468583
"[15, 15, 15, 15]",0:02:35,0.1467298044889747,0.7042757941291402
"[15, 15, 15, 15, 15]",0:02:09,0.1480850951430314,0.7087305979854515
"[20, 20]",0:03:33,0.16941888823892443,0.6640497869319627
"[20, 20, 20]",0:02:51,0.14944614124012892,0.6966137157832986
"[20, 20, 20, 20]",0:01:57,0.1439005576230936,0.7182028921944626
"[20, 20, 20, 20, 20]",0:01:34,0.14879802652122495,0.6988774101020065
"[25, 25]",0:02:53,0.16103921675160418,0.6758469679668604
"[25, 25, 25]",0:02:44,0.1455812099630095,0.7107965912076638
"[25, 25, 25, 25]",0:02:14,0.14231472038929116,0.7167340730332988
"[25, 25, 25, 25, 25]",0:01:24,0.14612432893378866,0.7053203285682077
"[30, 30]",0:02:34,0.164908928591125,0.6786612111430265
"[30, 30, 30]",0:01:24,0.15329941923089344,0.6923795675968728
"[30, 30, 30, 30]",0:01:41,0.14426013359812104,0.7118159332679422
"[30, 30, 30, 30, 30]",0:01:42,0.14430689838738261,0.7185375371303162
"[35, 35]",0:02:44,0.1621611945486858,0.6832231488755203
"[35, 35, 35]",0:01:45,0.14892156855611488,0.699074973527496
"[35, 35, 35, 35]",0:01:23,0.14682671821256774,0.7093353825379841
"[35, 35, 35, 35, 35]",0:02:03,0.14239183260372185,0.7227241932256891
"[40, 40]",0:03:10,0.1607301762233978,0.6781564238891802
"[40, 40, 40]",0:01:53,0.14965023559235824,0.7052746970880023
"[40, 40, 40, 40]",0:01:58,0.14584221526292174,0.714898221372876
"[40, 40, 40, 40, 40]",0:02:18,0.1706546506452109,0.7141308067465939
"[45, 45]",0:01:56,0.1660996282464252,0.6690619055930794
"[45, 45, 45]",0:01:44,0.1489217896083355,0.7017056315484601
"[45, 45, 45, 45]",0:01:54,0.14443078393980835,0.7193238969220963
"[45, 45, 45, 45, 45]",0:01:55,0.14204645504929078,0.721745116848619
"[50, 50]",0:02:02,0.16660796051351195,0.6720907532607119
"[50, 50, 50]",0:02:07,0.14668923556365257,0.7073050900300556
"[50, 50, 50, 50]",0:02:01,0.14174718995476138,0.716521455543918
"[50, 50, 50, 50, 50]",0:02:02,0.14463147124419823,0.7085564336282046
"[15, 15]",0:01:47,0.17890258620576166,0.6442699926140637
"[15, 15, 15]",0:02:55,0.15645807736556241,0.6856161473033756
"[15, 15, 15, 15]",0:01:24,0.15794181474161267,0.6810707227601762
"[15, 15, 15, 15, 15]",0:02:21,0.14957971152798197,0.7078767809623239
"[20, 20]",0:02:39,0.17331229354640704,0.6494637183667314
"[20, 20, 20]",0:03:00,0.14662813688840984,0.7094660338698627
"[20, 20, 20, 20]",0:01:27,0.15092333402848887,0.6970210296779001
"[20, 20, 20, 20, 20]",0:01:48,0.15053611600782593,0.7052899997587084
"[25, 25]",0:03:30,0.1625619452525352,0.6801726396012864
"[25, 25, 25]",0:02:54,0.14585630779855774,0.7101819781950436
"[25, 25, 25, 25]",0:02:25,0.14239912708039962,0.7244477504059956
"[25, 25, 25, 25, 25]",0:01:39,0.1448097972945133,0.7074954098073573
"[30, 30]",0:03:39,0.16213019196343242,0.674921873828375
"[30, 30, 30]",0:02:06,0.1502939305826989,0.6976791404509153
"[30, 30, 30, 30]",0:02:57,0.13888131449977822,0.7283046131045042
"[30, 30, 30, 30, 30]",0:01:24,0.14427715989702886,0.7085843731888349
"[35, 35]",0:03:31,0.1583850006072035,0.6866839058192166
"[35, 35, 35]",0:02:30,0.14460862482025205,0.7106181143488258
"[35, 35, 35, 35]",0:01:26,0.14992324900032988,0.7027694514654819
"[35, 35, 35, 35, 35]",0:01:28,0.1463617467228735,0.7102161933065311
"[40, 40]",0:02:48,0.1624454055073644,0.6769681908316958
"[40, 40, 40]",0:01:42,0.14953175934714966,0.6981114414800321
"[40, 40, 40, 40]",0:02:18,0.14821774067840565,0.7173873115218371
"[40, 40, 40, 40, 40]",0:01:42,0.14587065331183513,0.7132226144000305
"[45, 45]",0:01:32,0.1675769562422494,0.665662152392894
"[45, 45, 45]",0:02:40,0.14413878201928715,0.7118183116608492
"[45, 45, 45, 45]",0:01:29,0.14756878685476135,0.6994332061381107
"[45, 45, 45, 45, 45]",0:02:13,0.14207119989274833,0.7164320392212599
"[50, 50]",0:01:46,0.16652218625417195,0.663453096700518
"[50, 50, 50]",0:02:07,0.14642705565156977,0.7098105941460267
"[50, 50, 50, 50]",0:01:44,0.14335959101730092,0.7151483108487932
"[50, 50, 50, 50, 50]",0:02:34,0.14157074210288123,0.7262034560411287
"[15, 15]",0:03:10,0.17536630742987394,0.649040851662997
"[15, 15, 15]",0:02:31,0.1589598423103605,0.6870324791027774
"[15, 15, 15, 15]",0:02:15,0.15207445676775075,0.692347051281282
"[15, 15, 15, 15, 15]",0:02:46,0.14646749218456276,0.712161822753815
"[20, 20]",0:03:03,0.16665173696260505,0.6689435888118709
"[20, 20, 20]",0:02:07,0.15560808343946708,0.6850004512992719
"[20, 20, 20, 20]",0:01:37,0.1491724203390168,0.6978909888867054
"[20, 20, 20, 20, 20]",0:02:40,0.14026181899349865,0.7289693986387594
"[25, 25]",0:02:39,0.16700679890401463,0.669000906208698
"[25, 25, 25]",0:02:27,0.14516420103892116,0.7105725711788188
"[25, 25, 25, 25]",0:01:50,0.14615734804569155,0.7102777449178445
"[25, 25, 25, 25, 25]",0:01:25,0.14537238464458338,0.7100515150714215
"[30, 30]",0:02:23,0.16301978286718302,0.6780604430047547
"[30, 30, 30]",0:02:19,0.14829380239824053,0.7052696546252563
"[30, 30, 30, 30]",0:02:42,0.1403436816880977,0.7276336720715123
"[30, 30, 30, 30, 30]",0:01:22,0.1458518430184918,0.7080431218552601
"[35, 35]",0:02:30,0.16285954526153532,0.6768837986972353
"[35, 35, 35]",0:02:01,0.14803727315817586,0.7095084272147015
"[35, 35, 35, 35]",0:02:05,0.14585065201305983,0.7223910578032112
"[35, 35, 35, 35, 35]",0:01:48,0.16279162137290984,0.7157842535546649
"[40, 40]",0:02:34,0.16161952592539058,0.6757958818245755
"[40, 40, 40]",0:02:11,0.14642541419485494,0.705156391069972
"[40, 40, 40, 40]",0:02:45,0.13915765068731598,0.7292737710173366
"[40, 40, 40, 40, 40]",0:01:14,0.15661052863949362,0.6915320157882118
"[45, 45]",0:02:33,0.16238437426606475,0.6707953057790189
"[45, 45, 45]",0:02:20,0.14815047416096677,0.7062594135316277
"[45, 45, 45, 45]",0:02:44,0.1408660843434383,0.7261779913605849
"[45, 45, 45, 45, 45]",0:03:38,0.14148320907171935,0.727930976369772
"[50, 50]",0:01:55,0.1660378495554803,0.6674784500930979
"[50, 50, 50]",0:02:20,0.14573164495839155,0.7146033565873754
"[50, 50, 50, 50]",0:01:49,0.16275101724126287,0.7148365764667718
"[50, 50, 50, 50, 50]",0:02:24,0.1450035767608303,0.7208314886201282
"[15, 15]",0:04:56,0.16826861680528704,0.667252978226319
"[15, 15, 15]",0:02:01,0.1673231064727302,0.6666450366099262
"[15, 15, 15, 15]",0:02:59,0.14852291790694536,0.7040856469859881
"[15, 15, 15, 15, 15]",0:01:37,0.14729903052452265,0.7082331011361683
"[20, 20]",0:03:00,0.16701071161967662,0.669091657957841
"[20, 20, 20]",0:02:10,0.15166757676180523,0.6989772625887346
"[20, 20, 20, 20]",0:02:00,0.14609277364694218,0.715919349245822
"[20, 20, 20, 20, 20]",0:01:30,0.14968352769450757,0.6960006649415438
"[25, 25]",0:02:40,0.16438724690306517,0.6725169329766594
"[25, 25, 25]",0:02:13,0.15086523159231308,0.6978187901916844
"[25, 25, 25, 25]",0:00:53,0.1508952370547449,0.6874876079475735
"[25, 25, 25, 25, 25]",0:01:05,0.14919984774011014,0.6902771579691827
"[30, 30]",0:02:03,0.16424304338558174,0.6716261838884763
"[30, 30, 30]",0:01:17,0.15894591885360046,0.6704255006473776
"[30, 30, 30, 30]",0:01:14,0.14797351299507772,0.7082191213860006
"[30, 30, 30, 30, 30]",0:01:52,0.1422774376460039,0.7164878399878333
"[35, 35]",0:02:29,0.16313025324985214,0.6735064365057727
"[35, 35, 35]",0:01:36,0.14984745511476513,0.700423785791583
"[35, 35, 35, 35]",0:01:24,0.14407912224753355,0.7099663037670677
"[35, 35, 35, 35, 35]",0:01:16,0.14789008738414414,0.7117095548021094
"[40, 40]",0:02:05,0.16533959058011669,0.6714503200563398
"[40, 40, 40]",0:01:18,0.1564289018545152,0.6854674771088307
"[40, 40, 40, 40]",0:02:47,0.13943628015947263,0.7304763671642238
"[40, 40, 40, 40, 40]",0:01:39,0.14405932928774268,0.713989349585788
"[45, 45]",0:02:57,0.16259489460597962,0.6797732059953887
"[45, 45, 45]",0:02:29,0.1453778727586315,0.7127918354711799
"[45, 45, 45, 45]",0:01:38,0.14667123270128357,0.7130288791845536
"[45, 45, 45, 45, 45]",0:01:58,0.17872594009540757,0.7213251029887692
"[50, 50]",0:03:05,0.15988527819152318,0.6848979792031268
"[50, 50, 50]",0:02:08,0.14566821243219008,0.7079458641757753
"[50, 50, 50, 50]",0:02:03,0.14306160713911703,0.7187015411378616
"[50, 50, 50, 50, 50]",0:02:12,0.14257496737933997,0.7181242739495453
