alpha,learning_rate_init,beta_1,beta_2,epsilon,loss
0.00048005059918545715,0.0020371692816369847,0.718320668286936,0.981160743055029,1.53343523825356e-08,0.10795743285678888
0.0001667810284199003,0.00056678150237574,0.9761073291592289,0.9886264299428151,8.389247629921786e-09,0.1057323182591635
8.363892275640488e-05,0.005641974061001051,0.970989907104616,0.9994766522013907,8.791458411139935e-09,0.1137004332434575
0.00023451187434671435,5.281583559488745e-05,0.7714385213810485,0.9810828787224704,2.303390884638445e-09,0.15226227562274294
9.575680409291611e-05,0.00019660524949014,0.7543604596183671,0.9974480440190712,7.445467156748019e-09,0.10452151710882102
0.00034091927250610565,0.0022382568420030143,0.9696798939087514,0.9941045789492552,1.4335251462153901e-08,0.10892830112565365
0.0004668751377873566,0.0007249668255810118,0.8031615361852265,0.9825066318445697,6.084617133772861e-09,0.10658927560932553
0.00019485173081622222,0.00033138427752018294,0.7568405783580743,0.9830347733845781,1.1586963319448267e-09,0.10326385557145042
0.00023398864685820206,4.574537188227761e-05,0.7866548219836706,0.9962203030448652,2.1749135912202556e-08,0.15322343534862223
0.0004166208165451777,0.0034699802804154384,0.786555221749472,0.9976882121936261,3.3275433429178235e-08,0.11242935610250497
0.00017372113774808675,0.0026942901065485866,0.9781089073499638,0.9846208334357723,5.366369904423034e-08,0.10946516961442423
1.5818259870549128e-05,0.0037346793111428635,0.7532264731930003,0.9886518308408756,9.795382643905952e-09,0.10834905696070175
0.0001617291457036721,0.0008186642756982082,0.8949080761172321,0.9917191110361683,9.71753347167067e-09,0.10387367181239776
9.547275100768133e-05,6.903692657795127e-05,0.8337559742283065,0.9918679425177224,4.83384331189765e-10,0.11432078368086121
2.641997564196558e-05,0.0024301735688144963,0.8744667437173221,0.9958176286035857,1.762519038340158e-08,0.10839364798390544
1.288461182844348e-05,0.0018549772715325276,0.8242612904948932,0.999869741390313,3.141190604752954e-08,0.10276319401176721
0.0001937507675191501,0.0006453996696519158,0.7396282839783009,0.995680091694123,1.4087659474747638e-08,0.10594817001903811
6.623010775123629e-05,0.002011495586485098,0.9630908142241408,0.986870618254609,5.085223801543359e-09,0.10640356444141914
0.00014141528114910247,0.00037191820270248213,0.9079918101874495,0.9985935266469463,3.785553356044285e-08,0.1034418942587243
0.0003542616712060795,0.003455409112859148,0.9573084903053874,0.9853678078481255,1.1871365668091438e-08,0.11127031988023386
2.9076975875012503e-06,0.001476509291574732,0.7836552304180637,0.9838791190625495,7.37255475742456e-10,0.10255812664364616
0.00013502640220102943,0.0011775935211599206,0.8160574151168237,0.999706616722097,2.8321557178812978e-08,0.10354093479428804
0.00016149356036781887,0.0005838363359053713,0.9822970887958394,0.9982555549988217,3.453493231520055e-08,0.10576199518456034
9.998793699752651e-05,0.002172803301012872,0.9243851529166415,0.9843942753827951,2.844990459868999e-08,0.10932194099145197
9.09821315229865e-05,0.00011990028377813688,0.7931431923004517,0.9969147876144623,8.500353181641395e-09,0.10915529527899405
0.0002639324371984153,0.002694346056356698,0.8590876645448128,0.9949411309631512,1.9416635191409445e-08,0.10911558625939513
0.00039440487488466976,0.0026788759150385036,0.7511799269471503,0.9804005453756472,1.2976939554393372e-08,0.10982630076412728
1.476277318561897e-06,0.0002525151061509364,0.7133178792066242,0.9874554696669182,1.6526787150668194e-08,0.10667096688844988
8.289939532164205e-05,0.0017234168039079601,0.7644562345966325,0.9850075695511895,3.382211326419026e-09,0.10615012780751816
3.637417678966949e-05,0.0010603385428045085,0.8564421329866876,0.9861752755633406,6.512540565775577e-10,0.10236839391503795
0.0002480185653949806,0.0033637141491907226,0.7160471294491013,0.9813826954415811,5.822656510207094e-09,0.11131944768776338
0.0002015065376883118,0.0014620405448096691,0.9499684033672549,0.98588841056988,6.488090982717683e-10,0.10366754885034743
5.3182799487262166e-05,0.0017707356288387223,0.7514709144652186,0.9819232857020073,1.4081615552036901e-09,0.10446607116850419
3.694002207466048e-05,0.0019110990429139969,0.9256939063046484,0.9915423839367788,1.850316176132015e-08,0.1053142957204081
0.00023238279198387112,0.002037872837809134,0.7584350518584455,0.9978560648079134,3.1432133875237205e-08,0.10607527629196364
0.0002826295640678088,0.0021144747740594896,0.93494770945674,0.9995408826335433,1.2441793165554454e-08,0.10581661005895893
0.0004031176687459487,0.0024009580509667815,0.7020279251322598,0.9986463729072341,1.778218567888033e-08,0.11092418163757979
0.00028893764500686217,0.002513390067787822,0.880815117569022,0.9958368704186025,5.417397445975508e-09,0.1083708688087327
0.0004372269030712626,0.0010763618615495926,0.7524213454582338,0.9842394744690861,1.3912634825094456e-08,0.10790234985546245
8.383150645212865e-05,0.0013367092353497268,0.80488769044893,0.9838148784716867,2.513927738603877e-08,0.10543462250119912
5.586590651585683e-05,0.0008000195778423676,0.8629831250189615,0.9856329556012406,3.986045884944515e-09,0.10412038753870455
0.00020052396274525304,0.0021047083022552697,0.7821448736049955,0.9903315701329547,8.63596446069758e-09,0.10693987637394667
0.0001262006500426752,0.00406965658530547,0.984614659118528,0.9921428497573622,5.72193636496897e-08,0.11180879679971457
5.0807121950414966e-05,0.0013082738761747634,0.9652439777485329,0.9881586694121384,3.894678738217604e-09,0.10782659133791053
0.00016202160674263545,3.463949184263589e-05,0.8917150780839338,0.9910236662867224,3.5978046168709165e-08,0.15617572761328932
0.00019620978948643966,0.001029911166107086,0.7631486530216168,0.9845318462371865,1.1998291298162039e-08,0.10348755293520248
7.049450855363037e-05,0.00021258281393891616,0.9260108010713605,0.9993562597838762,1.853409101039818e-08,0.10336509426811961
1.814737148074604e-05,0.003952301542556263,0.7890063182101426,0.9907686107538671,1.836814708017365e-08,0.11128666548813236
0.00031699233894467505,6.770674588780611e-05,0.9630166610775427,0.99284174986351,9.590691735839806e-09,0.11221928076935123
3.8197318899869755e-05,0.0011406438327423028,0.9838601590286304,0.9958129681987494,7.798975275971386e-09,0.10401612581854587
5.896327509795036e-05,0.0004965715765456503,0.8400804144435688,0.9980130533321696,2.132274269820114e-08,0.10316331687826732
0.00017940998451032998,3.5363676092021405e-05,0.8312257768962474,0.9848421622407777,3.281907978081524e-08,0.15504489045198394
0.0003356626499348686,0.00028161350741663497,0.9729238557350338,0.9847811905624925,6.826974183514891e-09,0.1050845688180466
6.957361801915509e-05,0.004508016900245566,0.8881224740404831,0.9842543620642048,1.3908535828619193e-08,0.11081740290670174
0.00015208950693217045,0.0010634392047038988,0.8974511007652706,0.9869800784506013,2.9507650574556583e-08,0.10227805593856941
0.0007108043945699805,0.002139976697446923,0.8555962814495648,0.9926930027035654,1.256878492406411e-10,0.11010112891855524
8.392174904855929e-05,0.0036825105124687115,0.9744009379935095,0.9804755985322917,9.823381892414475e-09,0.10919519053829618
0.00011586440863080765,0.0011970763455617986,0.8269115632135118,0.9855586207897675,2.4869415526220422e-08,0.10514099940499881
0.0002320006603051839,0.001987216701622534,0.8262881849993748,0.9803279800822818,5.951653608914166e-09,0.10764214669874583
3.1089123135158794e-05,0.0030960454200899914,0.8341039373650619,0.9923615597002852,1.754354531367102e-08,0.10724532803298045
0.00022213133104105875,0.00048125615255217727,0.9079268486504353,0.992991174052475,3.001700899099122e-08,0.1056515150205158
0.0003542549582316248,0.003404644825917604,0.7825317434720722,0.9948797269371673,2.4388400151288338e-09,0.11172224006314474
0.00015824638014151485,0.0001342915208699041,0.923239223716117,0.9944528965517031,1.0495651453792232e-08,0.10643710573655117
4.3150720637733256e-05,0.0014544119315085453,0.7438721712495991,0.9944084335819428,2.1575362664668718e-08,0.10468494121722141
0.0006632549476248776,0.0010046316549678163,0.7398138257950744,0.981473355978158,2.365249417982437e-08,0.10656471275518019
0.0003473451567259908,0.00212014365217768,0.7498064534864703,0.9836289010927137,4.094956059484424e-09,0.10918234541414396
0.0004688523708348139,0.002266844666735249,0.9783015785538608,0.9909458187023316,1.1204015153174277e-08,0.11173743174355392
0.00018830800204913635,0.0026018388394958027,0.7159013694978502,0.9979122693261553,4.557348906553353e-08,0.10757077986087324
0.00013705823629600825,0.0023167065832768305,0.7779209614457648,0.9891228473448849,1.3619576524485677e-08,0.10598978739715176
0.0001088948070539995,0.0012020490973030434,0.9071584484629859,0.9810280007611887,4.866969007306802e-09,0.10347712432286782
0.00012794760694932424,0.0013201411497624914,0.8454443681817588,0.9816662424643863,3.147257596554317e-08,0.10236645540062565
0.0004571753094589647,0.0021277908929783597,0.8677326363346846,0.9991448698053049,8.611482578740319e-09,0.10818576189210163
0.00014604427466599954,0.0018554441231562716,0.8234431153170821,0.9945034822810608,9.215549063026782e-10,0.10369887307063771
0.0003905299893899057,0.0002435700772925012,0.8523606343551111,0.995307232386259,7.98399582743754e-09,0.10353081274324392
0.00020230251379803143,0.0026905108586271504,0.7717016425478299,0.9972456570594536,1.276467016458098e-08,0.10858143616733874
0.0003616816521480862,0.00220080617420405,0.8974412268143153,0.9838798218531243,1.9912329766910144e-08,0.10984516525649082
0.00023302727673186986,0.0015499488725260872,0.9456066886395738,0.9806986539261149,4.969439508168504e-09,0.10900073926238761
0.00010144956681880773,0.0032746828008637812,0.720873475969028,0.9989056787416224,3.846099941037997e-08,0.1068323839573265
0.00017932849891306633,0.0012256981517992686,0.8475635267972244,0.9815466720137546,3.6625592576064754e-09,0.10397146865042509
0.00037628385314359634,0.0018107269638779095,0.7942299475760777,0.9890765590951925,3.73729376577503e-08,0.10714587914875716
0.00021113130047380906,0.0009831221657049644,0.872727569346955,0.9841141993233775,3.531275510862411e-08,0.10403911014885163
3.732123290591129e-05,0.0007885964006132699,0.8402816544375693,0.9872852750445886,3.820114766399728e-08,0.10234213549657498
0.00011649617938145852,0.002443203647489275,0.7222789075330408,0.9973373271854638,1.5923476590178249e-09,0.10608261930199527
0.00017065370717450054,0.00341510967422734,0.9775411014034618,0.9802585675003489,9.221883028748405e-09,0.11004541679632193
0.00011567530286209058,0.0005174515356577761,0.9566054588266966,0.9889440216927731,5.299260958538811e-08,0.1050053585642892
0.0004216990438172657,0.0009046409554542877,0.7889320398159909,0.9971369431006041,3.194264220695632e-08,0.10618637312164429
0.00017921449875180106,0.0006437910498048767,0.8271613276600012,0.9865930957580936,2.7590044089435034e-08,0.10332134525973428
0.0003758092478030882,0.0008820574584080636,0.7686137213344838,0.9806424330768464,1.2317977263834321e-08,0.1030613817400654
3.449844891400209e-05,0.0018775491406051027,0.786573843690954,0.9959429050792371,1.2880180204331888e-08,0.10459946346151969
7.845231772421056e-06,0.003966789633755969,0.8583032448704961,0.986689936038053,2.612725722568303e-08,0.1102117316656018
0.00019008909173878893,0.0009975248530202869,0.903398486961781,0.984451804927075,2.413724558793459e-08,0.10425047888986956
0.0001811215144674835,0.004551586109392316,0.9372719220509315,0.9993343128039135,7.310747107563636e-09,0.11292385008703122
0.00021183044379163472,0.0011855616797870824,0.8824107462130648,0.9870624703590621,2.5492054719460542e-08,0.1038601842960836
3.5134886468867624e-05,0.0011868619702334942,0.9246930997504323,0.9962994750793154,2.4101634634373595e-08,0.10353000836228335
0.00022546233730259043,0.004211431263931653,0.9842736333882013,0.987965029776389,3.9873204863457304e-09,0.11225669110659281
0.00044165799999758103,0.0015009709500872226,0.7795506954148999,0.9948475348392699,7.339874455163419e-09,0.10708048860271531
5.292730373363646e-05,0.00022939252336661754,0.9512955124883498,0.9993873309259457,5.953997157200842e-11,0.10377220656168397
0.0003108398501955947,0.00041208631010083616,0.9196866604553906,0.9900840364845975,4.276159504372331e-08,0.10595098589307556
0.00032251968141628544,0.0019457469364866208,0.9429746507678921,0.9930328192723723,9.620984066102331e-09,0.10784340980644481
0.0002647919981684185,0.00030001120046319464,0.8015282543434696,0.989427971821358,1.231882816049576e-08,0.10363805130687788
0.0005033441935313762,0.0024709935172422767,0.9491173599645044,0.984455196197129,6.431581520258967e-09,0.11095375846094081
0.00010231546226560986,0.002429800407659431,0.8790636339744032,0.9878603810916697,3.7303894510882175e-09,0.10571923358083465
0.00040758966308232367,0.002754804621620137,0.9244943686835437,0.9873347003648297,3.5300827022680314e-08,0.10845663327249783
0.0006246700720673682,0.0018047736882250485,0.827153306513484,0.9955170471889089,3.418645896790771e-09,0.10893120584495684
7.959030514287396e-06,0.00125751058294651,0.7339629018861902,0.9853255778393802,5.69983593764498e-08,0.10270722947100358
0.00031022578563552465,0.0013715436434832778,0.7436576694046296,0.9863320768981745,5.866422961197746e-09,0.10554107914630155
0.00031857669346046456,0.002575478860506946,0.9656797373903965,0.9964842693748766,1.607510234839051e-08,0.11035680190653588
0.00027257612686627347,0.003509360963831941,0.8454865393473493,0.9886188603194066,2.174982686155396e-08,0.11230361090082792
7.3348186503186e-05,0.0018001105458415956,0.771961698470831,0.9871187167641932,4.624061467878504e-09,0.10657672165958113
0.00021486501896879454,0.003212905916310574,0.9351863146609296,0.9866239132924273,5.260923508896951e-09,0.10805092218453252
0.00025551743903801105,0.0009716048696749753,0.8068663975918355,0.985555561186036,3.287907410176247e-08,0.10549876700469568
4.885346484198462e-05,0.0022364294337838377,0.9092111238598204,0.9859465905806761,9.567928322531826e-09,0.10540202112626988
0.00023653595256576093,0.0013703129995274762,0.9462951623562169,0.9911028457099359,2.920853939984378e-08,0.1070831986048257
0.0004194794923252605,0.0008337429473505173,0.807328727822692,0.9811386926919434,2.362105551581589e-08,0.10302078836936022
0.00035866229348893995,0.002370798426955014,0.9639241336420707,0.9877179003500088,2.054859146748449e-08,0.11270743568037549
0.0004539743623133207,0.0010993337562377058,0.9846618939234209,0.9983540494076539,2.5769226978805644e-08,0.1056454574491641
0.00036514047990985027,0.0015068681023519533,0.8680194599462956,0.9882006646428078,1.8351406729536124e-09,0.10485070697999506
8.235964866231499e-05,0.003005310444708564,0.9305706902568882,0.9988255903842695,1.4733820558583522e-08,0.10852205453571925
4.960878318448817e-05,0.0028401308055293444,0.9120807740325314,0.9800154617374645,7.372288793021022e-09,0.10895012676389684
9.59766572723727e-05,0.0016293456710263629,0.8779997900227999,0.9844385421685756,4.829123210243771e-10,0.10656493721772839
8.641094902903133e-05,0.004518767456523876,0.8425217058886991,0.9886144019387356,1.0116848738810289e-08,0.11002257111687369
0.00017985657032354628,0.0014266102976196182,0.7369863437045088,0.9905452210134693,2.2912119539057593e-09,0.10502296347064695
0.0001380204940756382,0.0029139514289735708,0.8032145049195875,0.9805507583310688,1.3103865298118867e-08,0.10699673091454392
8.70846377514763e-05,0.001223552788298958,0.8537164032980845,0.9864333820298558,2.4186390842885918e-08,0.1027963772463763
1.1526349410302745e-05,0.0005312047103813294,0.7923307369155572,0.9902441106316637,1.880048008115317e-08,0.10119035438410089
0.00043984820237027186,0.00043891594938471267,0.8572840206359731,0.9990267259072515,2.1403892288631238e-08,0.10408439814018808
0.00010650053869775698,6.12459341415493e-05,0.839461017804305,0.9904702186183842,1.8865722468901838e-08,0.15333946042874885
2.577641521400312e-05,0.0010292659579634535,0.7410182075929882,0.9998446998273163,6.31203169974624e-09,0.10179008107206196
0.00037967210595074525,0.0017199318355500723,0.8011597267315769,0.9832163394938769,2.0385612414512133e-09,0.10745201770059398
0.00010928386517130387,0.0021674867641833526,0.9078147285918371,0.9804726581742035,4.055226903893907e-08,0.11054827609253132
5.140707642054325e-05,0.0016229219053879168,0.7923886307484783,0.9830491057774022,3.0564523312691424e-08,0.10385956852532424
0.00015914208147759683,0.0006490057815674974,0.767502027029507,0.9806417050954095,5.156042289245542e-08,0.10355556040639174
8.530023160977248e-05,0.001798349984029216,0.8441270517408045,0.9800174446788922,7.873100112843072e-09,0.10454096436288032
9.874706592470051e-05,0.00409842948747971,0.9582511553324444,0.9830554672589089,1.0482545208276452e-08,0.11334333309145363
4.8254304386727875e-05,0.0018240799859040354,0.7835241054266702,0.9826811339114438,2.4262451989862562e-08,0.10416817787886969
0.0003733050966290361,0.0017291679044074005,0.8089710552317262,0.9848984922002799,3.86945848751606e-08,0.1063969014529659
0.0002923938685178497,0.0021230144183858697,0.8502173259607361,0.9867857866235036,1.2436478494542631e-08,0.10824227831772446
0.0002011199413637485,0.00023526462302490446,0.9199318164771284,0.998231642123028,3.151621894050119e-08,0.1048723974481462
