seed,loss,bestValidationScore,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
8927,0.013385199282587263,0.9766983281589957,0.9768325666875736,0.9522229513564845,0.9522229513564845,0.001328744923591794,4.0708733847764915e-06,0.3945703440133691,0.02333823866502866,0.0015943906768408817,0.2830998978793876,0.3945703440133691,0.2830998978793876
8273,0.013323133947382793,0.9758446729924608,0.9770261943751115,0.9460819639619132,0.946081963961913,0.0013668666040316893,4.164300771764716e-06,0.46379223644394174,0.022799018551997747,0.0016441630153793982,0.30169954370425445,0.46379223644394174,0.30169954370425445
7597,0.012868555173993134,0.9742336933831196,0.9761187661995289,0.9575228357896365,0.9575228357896366,0.0015664845703664706,3.1610932828270714e-06,0.3718615718785813,0.02673193336917428,0.0014005818238711821,0.2850546155398855,0.3718615718785813,0.2850546155398855
6157,0.01339343742744673,0.9749416462339823,0.9744965235309015,0.9476889557087734,0.9476889557087734,0.0018742278926041033,4.174938262798607e-06,0.44697012726230506,0.025851863539138476,0.0015745007096861071,0.32180631057871223,0.44697012726230506,0.32180631057871223
355,0.013309254684852896,0.9749919930219862,0.976620454817875,0.8634435449456482,0.9568672352094009,0.0020489786129045265,2.6574946069228675e-06,1.1705427781284747,0.029785356262937584,0.0012843139727485107,0.30678488766839535,0.35163719640166474,0.28865499262764105
6481,0.0133541324908833,0.9747404995887049,0.9763341333182085,0.9538590483807595,0.9538590483807594,0.0015986125092407016,2.123593936718936e-06,0.3866029335784102,0.025944712507007778,0.0010877416263380443,0.29292737947136394,0.3866029335784102,0.29292737947136394
8106,0.013456265829167717,0.9753915019731259,0.9729938700916714,0.9375068407015035,0.9553017032449574,0.0018604565328154134,2.1055846299582025e-06,0.5234519144864568,0.02835945359434449,0.0010488291911052293,0.29831157427661253,0.3673285824186498,0.29163611016122964
4359,0.012719957332182834,0.9770806812028088,0.9719386471261284,0.9562797393655403,0.9562797393655402,0.0012230839289081854,4.315494042144872e-06,0.366811965105622,0.022394280472000334,0.001736608976284382,0.2754437526554591,0.366811965105622,0.2754437526554591
8170,0.013461402406007569,0.9726270697273409,0.9739427829407269,0.965839624603182,0.9658396246031818,0.0018781192806652147,3.916134420512336e-06,0.27633193827088537,0.026711765311670667,0.001580295355733585,0.26865949101874026,0.27633193827088537,0.26865949101874026
9798,0.0127918789097123,0.9740182813624254,0.9712694139748356,0.9404544496360036,0.9404544496360036,0.0013745842375537433,3.5396045890908324e-06,0.5016690034514666,0.022970020912291684,0.0015181480910613538,0.3359194996646009,0.5016690034514666,0.3359194996646009
1244,0.013412043780711933,0.974889293563408,0.9731619329146048,0.9580552374772252,0.958055237477225,0.001598706549065701,6.190426043968976e-06,0.3350386756296644,0.024512145670050705,0.0019959058243202246,0.2784577954993238,0.3350386756296644,0.2784577954993238
3961,0.013069638228836694,0.9710701949638364,0.9761336005159976,0.943539700088392,0.943539700088392,0.0019208813245464016,6.3521078095653254e-06,0.46587191778684833,0.026708125702554153,0.001853009022229552,0.3057122452999347,0.46587191778684833,0.3057122452999347
2950,0.0129798655846493,0.974115825462361,0.975295124860137,0.9577647015459548,0.9577647015459552,0.0011403939030218777,2.437760929517969e-06,0.36810534989322863,0.021433229270263556,0.0012140624247609438,0.28844952789457684,0.36810534989322863,0.28844952789457684
8095,0.013105762507267108,0.9738029512999223,0.9735638881915297,0.9424272798844604,0.9424272798844607,0.0013126723446485167,5.560321187099345e-06,0.49027079192767675,0.022033476318209243,0.0019400596013229396,0.32322668445384,0.49027079192767675,0.32322668445384
2427,0.013515144233425418,0.9739283917724691,0.9738785985327792,0.9611369195869915,0.9611369195869915,0.0023253285449190567,7.40008676787816e-06,0.30280116021856013,0.029106288452391264,0.0024279857820075808,0.2730040557162441,0.30280116021856013,0.2730040557162441
2196,0.013498926923905709,0.9724377430514584,0.9721246800387481,0.9436972499770878,0.9436972499770878,0.0016361907794848125,4.45283400577214e-06,0.4615970808243523,0.024788991068213785,0.0014474148742425834,0.36401517034671466,0.4615970808243523,0.36401517034671466
5115,0.013507012462407854,0.9755586416331706,0.9744404662180486,0.9446241505738221,0.9457495061059386,0.0017227200014952376,4.627077802490248e-06,0.456614663897926,0.023720113408494403,0.001700235774820933,0.3066655120309944,0.44675923252470084,0.30504548051214986
2165,0.012996329642990889,0.9756060576285921,0.9730674075737576,0.9334007855804791,0.933400785580479,0.001499542673307991,2.993280935295099e-06,0.5649569301869999,0.025185010024731523,0.0013804789375820958,0.3390654088431758,0.5649569301869999,0.3390654088431758
8864,0.013130261150195582,0.9744096927500631,0.972867817679094,0.9454229360934797,0.9454229360934798,0.0018578150832784378,2.00947276711244e-06,0.4596702191804499,0.025200219810329393,0.0009891065326870408,0.31053125729332715,0.4596702191804499,0.31053125729332715
8213,0.01386054693992921,0.9732701408380232,0.9759696635255324,0.9277987307686039,0.9453750836246576,0.0022613506029149633,2.78191511531684e-06,0.5975562527544125,0.030430833476694754,0.0012192265617030837,0.335311855749194,0.4440833305746466,0.3260537509043454
7108,0.013632414277346797,0.9756857721078666,0.9724488943112584,0.9510695843340691,0.9510695843340691,0.002173059235050696,2.0810975694840885e-06,0.39498078572650164,0.027732514630581653,0.001021390237685956,0.2946907098360353,0.39498078572650164,0.2946907098360353
9447,0.013453641071621949,0.9745837525289899,0.9733979962724173,0.9623169706669227,0.9623169706669228,0.001735972084937923,7.5553949772787674e-06,0.3114119389962178,0.027016224817256875,0.0021095971040377966,0.27774664711454106,0.3114119389962178,0.27774664711454106
5529,0.01330904109228581,0.9761894326567403,0.974684918137266,0.9577476303317157,0.9577476303317157,0.0019369757338202787,8.480582026151326e-06,0.33451143188378946,0.02602103400276888,0.002446922343026535,0.28349824425293263,0.33451143188378946,0.28349824425293263
9456,0.01352537055489289,0.9725144793502131,0.9751322466766942,0.9258937458526817,0.9461663121097486,0.002144533944341029,3.6798482413637247e-06,0.6236404147839247,0.029215579430690232,0.001532129808457715,0.3309525244048382,0.4446831377301212,0.3197055325537823
9685,0.013813933291803755,0.9736621261991382,0.974250900433297,0.9423952517925231,0.9492600743097501,0.001821068626467401,6.2354018180076115e-06,0.4760095295869316,0.024302323853588294,0.00213747364206034,0.3237705383458942,0.416312051272086,0.3181653063086211
6813,0.013161450568509469,0.9757979729462664,0.9751846389374732,0.956271080829478,0.9562710808294779,0.00170417850226001,2.641248582531444e-06,0.365030248664256,0.02656329267906305,0.0012279136911066788,0.2752881957566435,0.365030248664256,0.2752881957566435
6720,0.01302469944518719,0.9772725477847025,0.9750498294654849,0.9594772032474417,0.9594772032474417,0.0011563139565616797,3.2549635249021735e-06,0.34433189676110726,0.019530533911330642,0.0013655874444905318,0.28979260422390335,0.34433189676110726,0.28979260422390335
1989,0.012878216877595227,0.9773160521513287,0.9729050514758418,0.9699992676774928,0.9699992676774928,0.0015612520705059394,2.0225712544458206e-06,0.23783545807691567,0.023900219353441915,0.0010639042984906004,0.23546401302983128,0.23783545807691567,0.23546401302983128
3108,0.013038504117566295,0.9730792952270596,0.9768863187687303,0.9199595924498061,0.9536257137609457,0.0014320412742839658,2.9972152553274793e-06,0.6852016018976941,0.02258671108706513,0.0013981718425827576,0.2932294008856117,0.38959283062268163,0.2840109218282845
3032,0.01328433077688703,0.9730374990299061,0.9756923797945793,0.9640540238897471,0.964054023889747,0.0013886575010686906,2.140500903098001e-06,0.30526188174538416,0.022461307328659745,0.0011358242056842488,0.26415988460136697,0.30526188174538416,0.26415988460136697
5716,0.012719398892883768,0.9724622447347288,0.9759237267436617,0.9237160972681343,0.9431444748457084,0.0013820091187085933,2.3458653372179913e-06,0.6450006208608975,0.02201129794900809,0.001222568789037337,0.3163740481397141,0.4755028698628454,0.3070414467623035
3924,0.013151292467795487,0.9742673972673662,0.9770803192904278,0.9631474729099923,0.9631474729099923,0.0014425167279402645,3.150379423850684e-06,0.30817557872196916,0.02511606505735312,0.0013022969151440088,0.26596989280656164,0.30817557872196916,0.26596989280656164
4727,0.012700587585571042,0.9764332442815715,0.9749137725521885,0.936570154843212,0.9365701548432117,0.001868312317432885,3.3335522845911526e-06,0.5383838501899916,0.025341474313310984,0.001480689349018265,0.3342258229778752,0.5383838501899916,0.3342258229778752
8010,0.012748934392641327,0.9749112395869949,0.9756290197480588,0.9558538076919042,0.9571746829015485,0.0017717178186213486,1.6398049791583985e-06,0.3920640182728282,0.025891823276897766,0.0009616667606685897,0.3126876998508741,0.3794452073445058,0.3108487872553156
3352,0.013250588568280071,0.975313589649658,0.9756377887843038,0.9545888076276977,0.9622576066629208,0.0019091459621773498,2.3100024660181224e-06,0.3627027023263322,0.028421411689777288,0.0011791176011125475,0.2694285994195476,0.29691084174823734,0.26387562547531696
2115,0.013010395886933685,0.9761537970818036,0.9742257817349697,0.9550219708744442,0.9550219708744443,0.0015802072710733007,2.0586714304268896e-06,0.3615432978558253,0.02432151233772084,0.0010976001027544905,0.2691632352205888,0.3615432978558253,0.2691632352205888
