hiddenLayerSize,trainTime,loss,bestValidationScore
"[30, 30, 30, 30, 30]",0:00:15,0.013665749582044773,0.9729830620286476
"[35, 35]",0:00:14,0.014520681186006227,0.9722630319324218
"[35, 35, 35]",0:00:16,0.013399212661048624,0.9743322363325234
"[35, 35, 35, 35]",0:00:21,0.012501073679965995,0.9711109091214034
"[35, 35, 35, 35, 35]",0:00:14,0.013280002963016976,0.9738432672736459
"[40, 40]",0:00:20,0.014155345453266212,0.9753816726197416
"[40, 40, 40]",0:00:27,0.012834389320785422,0.9759587391340868
"[40, 40, 40, 40]",0:00:17,0.01328427145651251,0.9737854686435957
"[40, 40, 40, 40, 40]",0:00:23,0.013314433557105662,0.9742958325305232
"[45, 45]",0:00:14,0.01475354156004422,0.9697777385486015
"[45, 45, 45]",0:00:22,0.012930138164329719,0.9771698638493819
"[45, 45, 45, 45]",0:00:26,0.012742862276947872,0.9720450049173038
"[45, 45, 45, 45, 45]",0:00:13,0.013850448418108527,0.9730060472070203
"[50, 50]",0:00:17,0.014271817936432047,0.9729475509919253
"[50, 50, 50]",0:00:20,0.013217112539527244,0.9754837568767809
"[50, 50, 50, 50]",0:00:26,0.012719471616082705,0.9763571446170453
"[50, 50, 50, 50, 50]",0:00:18,0.013219065466323546,0.97456272916299
"[15, 15]",0:00:10,0.015586290251355875,0.9686576148543015
"[15, 15, 15]",0:00:14,0.01539168269848577,0.9674034024094252
"[15, 15, 15, 15]",0:00:15,0.014187870890748237,0.9723993474514164
"[15, 15, 15, 15, 15]",0:00:18,0.013911520524836544,0.9721292373822189
"[20, 20]",0:00:11,0.015196235157565042,0.9689583695029692
"[20, 20, 20]",0:00:12,0.014570178425291177,0.9694709914956499
"[20, 20, 20, 20]",0:00:11,0.013714198747040537,0.9710563293541133
"[20, 20, 20, 20, 20]",0:00:14,0.013670710069890993,0.9768043567530676
"[25, 25]",0:00:14,0.014835336558778348,0.9719413443733336
"[25, 25, 25]",0:00:16,0.01353190655254027,0.9741583098654854
"[25, 25, 25, 25]",0:00:15,0.013248917335754295,0.9693557108097618
"[25, 25, 25, 25, 25]",0:00:14,0.013614202672537441,0.9750968234033173
"[30, 30]",0:00:10,0.015219918633780801,0.9704467396322851
"[30, 30, 30]",0:00:19,0.013025854477721371,0.9751207722076911
"[30, 30, 30, 30]",0:00:11,0.014030485286786824,0.9700759444633955
"[30, 30, 30, 30, 30]",0:00:16,0.013458511298798416,0.9750730239635882
"[35, 35]",0:00:12,0.014741722570356476,0.9704755736220042
"[35, 35, 35]",0:00:20,0.012985966022660661,0.9769719457038829
"[35, 35, 35, 35]",0:00:20,0.012823632703249854,0.9740883908542372
"[35, 35, 35, 35, 35]",0:00:12,0.013813868532095612,0.9773454171439137
"[40, 40]",0:00:14,0.014552546003901805,0.9712004519179729
"[40, 40, 40]",0:00:20,0.01326988561333804,0.9740902836412445
"[40, 40, 40, 40]",0:00:12,0.014078741966660483,0.9735824596334673
"[40, 40, 40, 40, 40]",0:00:20,0.012894196971774186,0.974625298311937
"[45, 45]",0:00:12,0.01491312226505019,0.9726442307095945
"[45, 45, 45]",0:00:14,0.013999084291216752,0.9733113694811085
"[45, 45, 45, 45]",0:00:19,0.013191362202769995,0.9762311071098408
"[45, 45, 45, 45, 45]",0:00:28,0.013106671003116296,0.9754947459917257
"[50, 50]",0:00:12,0.014884568036912349,0.9695671795482864
"[50, 50, 50]",0:00:22,0.013131591346118293,0.9743949505044093
"[50, 50, 50, 50]",0:00:21,0.012806979710114975,0.9735177245466557
"[50, 50, 50, 50, 50]",0:00:19,0.013337611325823732,0.9737121043272969
"[15, 15]",0:00:20,0.01453362499224697,0.971959272460937
"[15, 15, 15]",0:00:17,0.013907619388928328,0.972654937810196
"[15, 15, 15, 15]",0:00:27,0.013271576436116282,0.9725446728845665
"[15, 15, 15, 15, 15]",0:00:22,0.013366951350894104,0.974748637872693
"[20, 20]",0:00:09,0.015644909184957572,0.9677096421100044
"[20, 20, 20]",0:00:14,0.014358096573182492,0.9719767430625893
"[20, 20, 20, 20]",0:00:16,0.013377946352980388,0.9747487760479361
"[20, 20, 20, 20, 20]",0:00:19,0.013348427135071783,0.9741383025242177
"[25, 25]",0:00:07,0.016040156443818693,0.9710002391114921
"[25, 25, 25]",0:00:13,0.013871766706824962,0.9672454680966734
"[25, 25, 25, 25]",0:00:18,0.013110559565670619,0.9734413968058414
"[25, 25, 25, 25, 25]",0:00:17,0.013418925448346431,0.9745038031548433
"[30, 30]",0:00:10,0.015360631268652251,0.9694975201764823
"[30, 30, 30]",0:00:13,0.013314060776123461,0.9697644656796957
"[30, 30, 30, 30]",0:00:13,0.013533562651626172,0.9765214095043201
"[30, 30, 30, 30, 30]",0:00:17,0.012933346283052871,0.9736683605340054
"[35, 35]",0:00:14,0.014618771314419646,0.9669884149703553
"[35, 35, 35]",0:00:12,0.01468763295817104,0.9736284285150703
"[35, 35, 35, 35]",0:00:22,0.012769342456144897,0.9725600914656486
"[35, 35, 35, 35, 35]",0:00:12,0.013329345711684759,0.9735689580366533
"[40, 40]",0:00:21,0.014161284448591726,0.9726094847808673
"[40, 40, 40]",0:00:17,0.013758238066654218,0.9742314282465366
"[40, 40, 40, 40]",0:00:26,0.01289808841159744,0.9727335514824271
"[40, 40, 40, 40, 40]",0:00:24,0.013238301387788533,0.9750685941068307
"[45, 45]",0:00:16,0.014507600596007518,0.9681771894037743
"[45, 45, 45]",0:00:18,0.013289611546762028,0.9711225219673666
"[45, 45, 45, 45]",0:00:19,0.013340223902707437,0.9751440234330288
"[45, 45, 45, 45, 45]",0:00:25,0.013080579295362816,0.9747673492326525
"[50, 50]",0:00:24,0.013417832313778298,0.9751589750189922
"[50, 50, 50]",0:00:22,0.012783467912751102,0.9770099774695876
"[50, 50, 50, 50]",0:00:17,0.012985075584820791,0.9736575459076695
"[50, 50, 50, 50, 50]",0:00:23,0.013344302833853593,0.9747226647636751
"[15, 15]",0:00:12,0.015975067639657645,0.9672428706141472
"[15, 15, 15]",0:00:15,0.013960505139923389,0.972693973364127
"[15, 15, 15, 15]",0:00:17,0.014163653909144229,0.9707516403436123
"[15, 15, 15, 15, 15]",0:00:15,0.013465875259927105,0.9710151850672278
"[20, 20]",0:00:14,0.015381611477349467,0.969656295091507
"[20, 20, 20]",0:00:16,0.014104897352594755,0.9712336303353529
"[20, 20, 20, 20]",0:00:24,0.012793369703826036,0.9760915992451658
"[20, 20, 20, 20, 20]",0:00:15,0.013433621709350708,0.9749509186551152
"[25, 25]",0:00:08,0.015850872538054554,0.9698870048508571
"[25, 25, 25]",0:00:21,0.013440865414578614,0.9736223162116185
"[25, 25, 25, 25]",0:00:20,0.013091737170110215,0.9735444778304089
"[25, 25, 25, 25, 25]",0:00:20,0.01316720410870149,0.9744283797197358
"[30, 30]",0:00:11,0.0151142683051624,0.9713578697776629
"[30, 30, 30]",0:00:19,0.013486630422397707,0.9774563597212271
"[30, 30, 30, 30]",0:00:21,0.01275796705465016,0.976945609624771
"[30, 30, 30, 30, 30]",0:00:14,0.013306766273564969,0.9733286208458024
"[35, 35]",0:00:14,0.014554763024995218,0.9715603919041178
"[35, 35, 35]",0:00:20,0.012919523317560322,0.9750346104981338
"[35, 35, 35, 35]",0:00:17,0.013131254862604016,0.9769761003283429
"[35, 35, 35, 35, 35]",0:00:17,0.013698787512400713,0.9771037251640119
"[40, 40]",0:00:11,0.014841290090977382,0.9670708344027057
"[40, 40, 40]",0:00:24,0.013044089643321573,0.9748047973285675
"[40, 40, 40, 40]",0:00:24,0.012758068308076546,0.9755605733132707
"[40, 40, 40, 40, 40]",0:00:19,0.013180631425955451,0.970556319442037
"[45, 45]",0:00:16,0.014403746376743678,0.9725994548645103
"[45, 45, 45]",0:00:25,0.01255392922170962,0.9720914503758649
"[45, 45, 45, 45]",0:00:28,0.012694919654312147,0.9756331219985498
"[45, 45, 45, 45, 45]",0:00:23,0.013309673556267826,0.9751267661650043
"[50, 50]",0:00:18,0.014213027246191114,0.9704159192163813
"[50, 50, 50]",0:00:25,0.012936837373530663,0.977337018155826
"[50, 50, 50, 50]",0:00:22,0.012930414278282088,0.9733304362210821
"[50, 50, 50, 50, 50]",0:00:19,0.01364449909875118,0.9761559177388212
"[15, 15]",0:00:09,0.01722331319195803,0.9680569428637084
"[15, 15, 15]",0:00:12,0.015344203001245265,0.970338253837611
"[15, 15, 15, 15]",0:00:19,0.013771525573911664,0.9711738376378265
"[15, 15, 15, 15, 15]",0:00:20,0.013542846450414783,0.9733694693430301
"[20, 20]",0:00:10,0.015864329111106246,0.9691922687556193
"[20, 20, 20]",0:00:19,0.01336617159334957,0.9728836370323295
"[20, 20, 20, 20]",0:00:23,0.013051951244406924,0.9762129014786606
"[20, 20, 20, 20, 20]",0:00:22,0.012742309433320822,0.9741876437426935
"[25, 25]",0:00:13,0.014625979237608592,0.972480835366012
"[25, 25, 25]",0:00:14,0.013384112032454825,0.9707803227580972
"[25, 25, 25, 25]",0:00:19,0.013356830510622872,0.9737075817090632
"[25, 25, 25, 25, 25]",0:00:18,0.01337238519512515,0.9758289183914725
"[30, 30]",0:00:11,0.014922479975135811,0.9684771971756782
"[30, 30, 30]",0:00:18,0.013381873089721864,0.976356354500919
"[30, 30, 30, 30]",0:00:21,0.01303774530902118,0.9750424929387048
"[30, 30, 30, 30, 30]",0:00:17,0.01316106669325475,0.973305097319407
"[35, 35]",0:00:14,0.014913022144919146,0.9711962317579825
"[35, 35, 35]",0:00:23,0.012922348590961833,0.9750685537802611
"[35, 35, 35, 35]",0:00:22,0.012903573375440866,0.9767651526481987
"[35, 35, 35, 35, 35]",0:00:16,0.013279646320248747,0.9744798693007888
"[40, 40]",0:00:13,0.01448908840132125,0.9693592005220116
"[40, 40, 40]",0:00:20,0.01300929265513258,0.9723347948005069
"[40, 40, 40, 40]",0:00:21,0.013248629353844365,0.9777480183046755
"[40, 40, 40, 40, 40]",0:00:33,0.01252194928849441,0.9717713936695188
"[45, 45]",0:00:20,0.014517229563810113,0.9728732226686847
"[45, 45, 45]",0:00:18,0.013646832475158605,0.9672000897144589
"[45, 45, 45, 45]",0:00:20,0.01277632840959779,0.9734786577920244
"[45, 45, 45, 45, 45]",0:00:29,0.01307326549657854,0.9768020750618355
"[50, 50]",0:00:16,0.014778098411792737,0.9708196661921126
"[50, 50, 50]",0:00:23,0.013095850154937243,0.9755662951435075
"[50, 50, 50, 50]",0:00:22,0.01327527417939108,0.9753404939983596
"[50, 50, 50, 50, 50]",0:00:22,0.013296870525413312,0.9754850207623605
